x;y;z;a
-7.978;-5.637;3.647;10.427
-6.503;-7.495;3.341;10.471
-2.787;-12.054;-4.396;13.13
1.694;-7.15;-5.105;8.947
-2.021;-9.659;4.72;10.939
1.522;-4.507;7.574;8.944
4.797;-7.246;3.552;9.388
0.756;-6.231;4.854;7.935
0.986;-6.537;9.489;11.565
1.522;-9.295;8.704;12.825
0.641;-8.912;7.631;11.75
3.112;-3.473;3.801;6.016
1.56;-9.621;6.157;11.529
1.752;-8.817;5.256;10.413
2.154;-9.487;4.797;10.847
2.307;-8.376;4.452;9.762
2.46;-8.338;3.034;9.208
2.556;-5.714;4.835;7.909
1.828;-6.307;7.038;9.626
1.599;-6.748;7.497;10.213
1.599;-6.978;6.884;9.932
1.445;-6.212;7.593;9.916
1.407;-6.805;7.382;10.138
1.388;-6.576;7.363;9.969
1.426;-6.48;7.287;9.855
