x;y;z;a
-1.944;-3.76;1.311;4.431
-3.725;10.279;10.734;15.322
-3.783;3.326;10.6;11.736
10.065;-9.142;4.509;14.325
6.445;-3.683;0.468;7.438
9.394;-1.576;2.134;9.761
12.057;0.166;4.05;12.72
8.341;-1.71;2.46;8.862
7.805;-3.013;2.441;8.715
9.662;-1.251;3.188;10.251
9.337;-2.611;4.279;10.597
8.858;-1.787;4.643;10.159
9.126;-2.055;4.26;10.279
8.82;-2.113;4.145;9.972
10.084;-2.477;5.371;11.69
8.686;-1.117;3.858;9.569
10.773;-0.944;5.371;12.074
10.908;-2.515;5.026;12.27
10.831;-2.764;3.437;11.694
6.54;-3.147;1.904;7.503
6.77;-2.745;3.168;7.962
9.528;-3.032;3.935;10.745
8.054;-2.936;2.326;8.882
8.954;-2.955;3.705;10.13
13.149;-1.998;-4.703;14.107
