x;y;z;a
-7.346;-10.962;1.234;13.254
-10.2;-8.108;0.086;13.031
-10.027;-2.591;-1.293;10.437
-11.54;-1.174;-1.523;11.7
-6.177;-4.009;5.62;9.264
-8.878;-6.978;2.575;11.582
-12.038;-6.269;-0.278;13.576
-7.633;-0.887;2.383;8.046
-14.03;-2.017;1.138;14.22
-4.549;-3.128;1.751;5.792
-7.077;-8.606;4.528;12.027
-12.421;-7.687;0.908;14.636
-7.556;-0.638;1.176;7.674
-10.621;-4.488;3.303;11.994
-1.408;-10.751;-9.683;14.537
3.533;-3.358;-6.005;7.734
5.793;-4.43;-1.811;7.514
8.475;-4.718;-3.247;10.229
7.307;-5.082;-6.542;11.046
5.142;-3.549;-1.791;6.499
10.678;-8.031;-4.052;13.962
6.425;-4.2;-2.979;8.234
1.656;-2.438;0.506;2.99
-9.299;-7.801;-4.358;12.897
-7.69;-11.039;0.908;13.484
