x;y;z;a
-4.99;-8.395;2.881;10.182
-6.215;-7.284;0.105;9.576
-14.567;-5.829;-0.738;15.708
-5.296;-2.017;-9.281;10.875
-3.381;-6.403;-8.821;11.413
-9.05;-0.446;-1.447;9.176
-15.505;0.951;-1.542;15.611
-7.595;-7.169;-2.692;10.786
2.671;-5.943;2.958;7.156
-8.916;-12.073;2.632;15.238
-10.449;2.273;6.923;12.739
-12.919;-8.51;-7.634;17.251
-5.315;-9.851;0.143;11.195
-9.548;0.223;-1.964;9.751
-10.602;-6.69;-5.067;13.522
-6.235;-7.878;-2.098;10.264
0.947;-6.633;0.22;6.704
2.997;-11.153;1.751;11.681
1.79;-5.963;3.379;7.084
2.403;-14.735;2.019;15.066
2.69;-11.786;3.322;12.537
3.399;-9.295;4.95;11.066
0.909;-9.334;6.578;11.455
2.671;-8.261;6.482;10.835
2.939;-7.054;4.72;8.982
