x;y;z;a
-10.276;-4.545;3.801;11.862
-10.276;-4.545;3.801;11.862
-10.276;-4.545;3.801;11.862
-10.276;-4.545;3.801;11.862
-10.602;-6.671;0.181;12.528
-6.445;-3.224;0.41;7.218
-8.265;-0.753;0.258;8.304
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
-0.967;-5.216;-5.201;7.429
