x;y;z;a
1.733;3.499;1.674;4.248
0.449;3.116;-4.473;5.47
2.001;10.796;-14.28;18.013
-2.404;-11.23;11.596;16.321
4.395;1.564;1.1;4.793
2.192;-1.844;-2.96;4.119
1.828;-16.651;-26.386;31.254
-1.944;-11.977;-6.829;13.924
-12.747;-8.165;-6.389;16.431
-9.28;-15.674;-11.1;21.331
-7.575;-2.036;0.506;7.861
-8.073;-6.25;-3.841;10.909
-9.318;-3.779;-2.519;10.366
-10.736;-6.001;-0.891;12.332
-13.724;-5.982;4.279;15.571
-8.284;-4.143;0.736;9.292
-9.395;-5.235;0.813;10.786
-8.227;-2.917;-2.04;8.964
-6.637;-8.721;-3.841;11.613
-9.548;-0.16;-1.677;9.696
-10.18;-6.576;-1.083;12.168
-10.506;-3.262;-1.906;11.165
-12.077;-22.531;14.968;29.624
-7.192;-3.338;-0.259;7.934
-7.767;-6.135;-5.527;11.337
