x;y;z;a
-6.694;3.058;-3.343;8.083
-10.429;-6.805;-4.607;13.278
-9.031;-3.319;-0.508;9.635
-10.276;-4.756;-3.381;11.81
-6.848;-6.499;-0.451;9.452
-8.859;-5.311;-1.179;10.397
-9.587;-4.679;0.277;10.672
-11.445;-3.492;-1.198;12.026
-9.031;-5.733;-0.661;10.718
-12.057;-4.967;0.41;13.047
-7.729;-5.369;0.487;9.424
-9.05;-5.101;0.966;10.434
-7.365;-5.407;1.828;9.318
-0.105;-0.963;0.659;1.172
-11.387;-6.997;0.181;13.367
-23.837;-4.698;-2.347;24.409
1.158;-3.166;-0.451;3.401
-7.211;-12.609;0.87;14.552
-15.773;-13.816;-2.155;21.079
-3.668;-3.645;2.996;5.977
-3.668;-3.645;2.996;5.977
-16.233;-7.897;-0.891;18.074
-5.43;-0.983;0.947;5.599
-2.385;-2.496;2.077;4.029
-10.698;-8.702;6.329;15.174
