x;y;z;a
3.265;-10.77;-2.021;11.434
0.449;-10.751;-0.738;10.786
1.464;-9.564;-1.179;9.747
1.139;-10.904;-0.546;10.977
1.579;-12.035;-1.217;12.199
1.235;-10.196;-1.083;10.328
1.924;-10.426;-1.37;10.69
1.081;-9.64;-1.293;9.786
1.733;-11.211;-1.562;11.451
1.292;-9.679;-1.198;9.838
2.901;-9.142;-2.289;9.861
0.775;-9.525;-1.006;9.609
1.043;-10.866;-1.198;10.982
2.288;-9.544;-3.592;10.451
-0.086;-10.272;-1.734;10.418
1.139;-10.119;-2.021;10.382
-0.009;-9.928;-1.083;9.987
1.445;-9.449;-2.787;9.957
0.603;-9.372;-2.653;9.759
1.484;-9.966;-3.247;10.586
2.231;-9.87;-2.06;10.327
2.173;-7.974;-1.926;8.486
2.231;-8.453;-2.768;9.17
1.445;-9.774;-1.562;10.003
3.15;-8.874;-3.439;10.025
