x;y;z;a
-9.951;8.0;6.865;14.497
-3.63;-4.813;-8.323;10.277
0.698;14.646;2.517;14.877
-1.044;7.023;6.367;9.537
21.117;16.658;-6.503;27.671
-0.546;7.942;5.754;9.822
-1.599;6.831;6.291;9.423
-1.005;7.444;4.509;8.761
-3.745;3.652;5.161;7.348
-0.642;-6.537;4.892;8.19
2.001;-14.218;-0.527;14.368
-1.676;-12.054;-0.355;12.175
-8.916;-8.74;-1.581;12.585
-7.077;-9.621;2.9;12.291
-4.549;-8.223;-1.064;9.458
-2.729;-8.606;-2.443;9.353
-4.415;-8.836;0.525;9.892
-1.503;-5.043;-1.14;5.385
-6.618;-9.315;-0.681;11.447
-10.238;-6.69;1.042;12.275
-8.361;-5.924;1.119;10.308
-7.02;-5.503;1.674;9.076
-9.223;-6.441;1.732;11.382
-1.618;-8.548;9.547;12.916
-17.191;2.866;5.563;18.295
