x;y;z;a
-6.694;-6.116;0.22;9.07
-3.955;-4.2;-0.661;5.807
-12.977;-0.504;5.601;14.143
-9.069;-2.917;6.061;11.292
-4.262;-5.829;-0.24;7.225
-8.954;-13.586;-4.262;16.821
-9.146;-5.905;2.038;11.076
-6.005;-1.538;7.057;9.393
-2.921;-3.224;0.449;4.374
-14.586;-9.793;7.21;18.991
-12.057;9.609;7.497;17.144
-3.821;-4.698;0.239;6.061
-2.48;-12.877;-1.102;13.16
-4.434;-5.465;-0.968;7.104
-8.782;-11.805;10.562;18.112
-4.204;-9.257;-3.784;10.849
-5.775;-3.128;-2.711;7.106
-13.59;-6.825;1.713;15.304
-6.12;-5.273;2.479;8.45
-11.081;-3.875;0.353;11.745
-5.066;-7.514;0.22;9.065
-10.927;-8.299;-2.27;13.908
-6.656;-0.37;2.881;7.263
-6.809;-4.124;4.318;9.057
-15.007;-15.425;-20.39;29.646
