x;y;z;a
-2.155;-10.043;0.774;10.301
-2.327;-9.966;0.525;10.248
-0.469;-10.311;-0.7;10.346
-0.22;-10.464;1.023;10.516
0.832;-10.215;-0.24;10.252
-0.373;-9.87;0.564;9.893
-0.278;-10.138;0.583;10.159
0.947;-10.292;-0.336;10.341
-2.71;-9.295;1.234;9.761
-2.71;-9.295;1.234;9.761
-2.078;-11.058;0.105;11.252
-2.519;-9.947;1.598;10.385
-2.614;-9.774;1.062;10.173
-1.561;-10.043;0.736;10.19
-2.499;-9.985;1.272;10.372
-3.247;-9.487;2.192;10.264
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-2.25;-9.832;1.349;10.176
-4.089;-9.908;3.034;11.14
-1.887;-9.966;1.215;10.216
