x;y;z;a
2.154;0.223;-11.215;11.422
0.737;-6.729;6.827;9.614
4.089;-15.674;3.552;16.583
4.644;0.089;-0.297;4.654
3.801;4.782;-1.581;6.31
1.215;3.863;-3.994;5.688
2.02;-10.579;1.885;10.934
0.909;-7.552;6.616;10.081
-0.105;-9.832;4.394;10.77
-0.699;-8.855;7.095;11.368
6.33;-18.336;1.081;19.428
2.384;2.215;4.969;5.939
8.398;-0.58;4.701;9.641
4.529;-4.392;10.83;12.533
2.767;-5.254;4.011;7.166
2.595;-5.752;12.746;14.222
-0.776;-1.097;8.091;8.202
0.067;-1.136;10.313;10.376
0.029;0.013;10.064;10.064
0.986;-0.81;9.623;9.707
0.259;-1.117;9.872;9.938
0.871;-1.653;13.129;13.261
9.011;-6.231;3.188;11.41
8.552;-8.529;0.813;12.105
5.927;-4.43;4.394;8.606
