x;y;z;a
4.721;16.715;-4.473;17.935
-10.334;-4.622;-0.048;11.321
-8.591;-5.388;8.953;13.528
-0.201;-5.254;-2.404;5.782
-0.469;-2.879;18.281;18.512
1.426;-3.875;7.938;8.948
0.201;0.702;7.153;7.19
-6.35;-4.813;9.03;12.043
-3.591;3.211;8.915;10.133
-2.021;3.326;9.03;9.833
-1.772;3.288;8.838;9.595
-1.752;3.556;9.164;9.985
-1.963;3.326;9.183;9.962
-1.772;3.403;9.106;9.881
-1.982;3.345;9.068;9.866
-1.944;3.345;9.164;9.947
-1.733;3.422;8.972;9.758
-1.848;3.135;9.068;9.771
-1.887;3.479;9.202;10.017
-2.078;3.192;9.202;9.959
-1.867;3.499;9.202;10.02
-2.021;3.307;9.068;9.861
-2.021;3.096;8.934;9.669
-1.235;3.767;8.264;9.166
-2.04;3.096;8.934;9.673
