x;y;z;a
1.503;-9.793;-6.791;12.012
0.449;-4.449;-1.025;4.588
3.15;-7.84;-4.454;9.551
3.859;-9.755;0.258;10.494
5.372;-8.97;0.506;10.468
6.923;-8.893;1.77;11.408
4.855;-8.836;4.624;11.092
7.632;-8.702;1.828;11.718
5.851;-8.797;1.387;10.656
6.291;-5.694;0.162;8.487
4.816;-7.763;-5.124;10.474
9.433;-5.982;-15.468;19.079
4.395;-9.104;-7.461;12.564
5.947;-12.36;-4.55;14.451
5.698;-5.101;1.291;7.756
5.832;-1.71;7.689;9.801
3.916;-9.334;7.785;12.77
1.713;-5.196;9.777;11.204
10.371;-1.327;12.937;16.634
4.433;-7.246;1.56;8.636
2.844;-4.009;8.493;9.813
5.027;-2.132;9.24;10.733
5.468;-7.035;9.911;13.327
4.376;-6.518;5.237;9.437
7.919;-7.074;2.421;10.891
