x;y;z;a
15.16;-12.054;-14.395;24.132
-2.634;-0.141;2.307;3.505
3.016;-4.296;2.824;5.96
2.69;-7.399;6.252;10.053
3.514;-7.476;5.984;10.2
3.514;-7.476;5.984;10.2
3.514;-7.476;5.984;10.2
3.514;-7.476;5.984;10.2
5.027;-5.694;4.969;9.076
6.272;-7.514;2.747;10.166
5.353;-7.169;1.349;9.048
3.246;-10.157;1.349;10.748
5.008;-14.237;0.889;15.118
4.989;-11.996;-2.596;13.249
1.982;-10.196;-1.428;10.485
4.433;-9.793;-1.236;10.82
2.997;-7.438;-1.236;8.114
1.79;-8.663;-4.856;10.091
1.694;-9.966;-4.358;11.008
0.775;-10.694;-6.082;12.327
0.411;-8.683;-4.933;9.995
0.66;-8.989;-5.182;10.397
1.177;-9.372;-4.109;10.301
2.346;-8.319;-4.76;9.868
1.407;-8.587;-4.645;9.864
