x;y;z;a
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.0
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-17.765;-18.049;3.149;25.521
-4.108;-22.205;-31.366;38.649
2.633;1.507;1.77;3.512
