x;y;z;a
-6.694;1.43;-2.079;7.154
10.314;-2.975;1.54;10.844
10.697;6.64;10.294;16.263
7.115;-2.687;6.348;9.906
8.494;1.277;-0.432;8.6
11.635;11.256;8.015;18.064
6.943;3.23;4.624;8.945
2.595;-13.069;11.884;17.854
8.781;-0.312;4.394;9.824
9.452;4.552;6.271;12.222
8.762;2.924;5.85;10.933
8.762;2.924;5.85;10.933
8.762;2.924;5.85;10.933
8.762;2.924;5.85;10.933
8.322;-3.07;2.575;9.236
4.625;-1.155;0.544;4.798
7.038;-7.993;5.39;11.936
4.414;-4.947;8.283;10.61
4.663;-4.009;7.938;10.041
-13.705;-11.326;1.349;17.831
-13.705;-11.326;1.349;17.831
-13.705;-11.326;1.349;17.831
-13.705;-11.326;1.349;17.831
-9.951;-4.43;-5.45;12.18
-10.506;0.798;0.296;10.541
