x;y;z;a
-13.245;-17.857;4.739;22.733
-9.548;-2.668;0.927;9.957
-9.836;-10.464;-1.255;14.416
-8.418;-8.989;2.268;12.523
-13.322;-6.882;3.303;15.354
-8.495;0.606;2.575;8.898
-7.154;-3.166;2.613;8.248
-10.889;-7.878;0.525;13.451
-4.626;-5.216;1.521;7.136
-8.361;-3.76;4.912;10.401
-12.211;-7.15;-0.374;14.1
-12.364;-2.994;-0.681;12.74
-7.556;-5.465;1.713;9.482
-6.771;-9.027;3.858;11.926
-12.421;-6.001;-0.585;13.807
-5.162;-0.944;0.717;5.297
-12.805;-1.749;-0.527;12.935
-8.916;-5.101;1.636;10.402
-6.503;-6.212;3.111;9.516
-13.054;-8.089;-1.198;15.404
-4.683;-1.423;0.086;4.896
-11.981;-0.58;-0.278;11.999
-9.721;-5.79;2.249;11.536
-5.602;-7.936;4.26;10.607
-15.62;-14.467;20.484;29.545
