x;y;z;a
1.024;-3.262;3.379;4.807
5.717;-8.338;-7.155;12.385
0.641;-7.495;-7.136;10.369
1.235;-5.905;-3.898;7.183
-16.348;-13.893;-4.933;22.014
-8.112;-2.84;3.015;9.109
-9.069;-4.833;-1.542;10.392
-4.472;-4.852;-3.017;7.256
-14.279;-9.793;3.188;17.606
-5.641;-1.653;-0.01;5.879
-14.107;-7.763;-2.538;16.301
-11.33;-4.22;-0.297;12.094
-13.628;-5.062;-1.428;14.608
-9.184;-1.423;0.372;9.301
-9.836;-3.128;-0.029;10.322
-8.571;-2.994;-0.029;9.079
-9.108;-5.177;-0.259;10.48
-11.176;-5.254;0.985;12.389
-10.334;-6.269;-0.681;12.106
-6.254;-4.909;-1.14;8.032
-9.242;-6.614;-0.93;11.403
-9.357;-4.335;2.192;10.543
-8.322;-5.963;-0.221;10.241
-10.736;-7.054;2.268;13.045
-4.683;-1.366;0.391;4.894
