x;y;z;a
-13.303;-6.039;8.57;16.938
-3.994;1.468;9.355;10.277
0.392;2.905;7.248;7.818
-1.005;0.434;5.831;5.933
2.939;0.223;4.222;5.149
-6.177;-13.548;-8.246;17.021
-1.293;-5.139;-1.485;5.504
-8.84;-13.107;-0.987;15.841
-10.487;-3.396;2.536;11.312
-2.327;-2.726;0.429;3.61
-12.977;-5.196;1.828;14.098
-10.295;-8.223;0.583;13.189
-9.836;-8.491;2.939;13.323
-17.593;-5.465;0.487;18.429
-2.519;1.353;1.636;3.295
-9.395;-6.614;-0.795;11.517
-12.805;-28.737;-7.155;32.264
-6.407;1.966;2.824;7.273
1.101;-3.166;-0.087;3.353
3.82;-9.793;-5.661;11.939
-3.151;-9.391;-2.883;10.317
-5.373;-13.739;-1.121;14.795
-10.698;-7.974;-0.317;13.347
-7.116;-6.537;-0.661;9.686
-13.494;-10.119;1.598;16.943
