x;y;z;a
1.982;-3.913;-5.297;6.877
5.219;-5.924;5.161;9.432
7.153;-1.864;4.49;8.648
5.334;-6.135;5.199;9.65
4.625;-12.341;9.279;16.118
4.874;-9.487;0.678;10.687
1.369;2.809;1.694;3.554
-12.038;-17.589;-5.143;21.926
-5.315;-3.588;-1.945;6.702
-5.564;-9.066;-0.24;10.64
-11.598;-7.629;-2.749;14.152
-5.277;-3.837;-4.377;7.857
-12.939;1.832;6.655;14.665
-6.273;-6.729;-4.856;10.403
-10.487;-9.104;1.425;13.961
-6.79;-4.967;-0.24;8.417
-7.135;-5.867;0.391;9.246
-8.763;-3.76;1.962;9.736
-8.61;-4.43;0.908;9.726
-9.989;-4.143;1.483;10.916
-8.878;-1.921;2.077;9.318
-8.954;-6.441;0.602;11.047
-8.207;-3.281;-4.052;9.723
-11.559;-6.729;0.966;13.41
-21.96;-23.393;-10.89;33.883
