x;y;z;a
-9.836;-0.868;-3.515;10.482
-9.472;-5.254;-3.764;11.467
-7.958;-3.492;-1.619;8.84
-4.492;-7.687;0.086;8.904
-4.108;-3.798;0.602;5.627
-7.556;-6.231;1.253;9.874
-7.211;-5.694;3.168;9.719
-8.552;-8.951;2.402;12.61
-6.848;-4.105;1.502;8.125
-3.859;-5.924;2.881;7.635
-5.2;-7.418;4.107;9.947
-6.1;-7.016;3.839;10.059
-9.299;-6.997;0.009;11.638
-8.629;-8.108;3.303;12.293
-1.465;-8.165;-3.611;9.047
-6.139;-17.149;-7.748;19.794
-7.154;-11.805;-0.987;13.839
-3.132;-4.143;1.981;5.559
0.583;-7.418;0.602;7.465
-4.741;-18.03;-3.017;18.886
-1.638;-8.376;-1.983;8.762
-3.208;-8.951;0.028;9.509
-1.235;-9.2;-6.503;11.334
-2.078;-8.759;-4.473;10.052
-6.464;-26.324;-6.791;27.944
