x;y;z;a
2.882;-2.419;8.704;9.482
6.387;-5.867;7.421;11.414
4.797;-4.162;6.482;9.075
4.51;-4.449;6.655;9.188
3.437;-4.143;6.884;8.739
4.529;-4.411;6.386;8.986
6.234;-5.503;6.808;10.747
7.096;-5.79;6.904;11.469
3.188;-3.185;6.118;7.598
5.793;-4.928;6.54;10.031
5.544;-5.522;7.612;10.916
5.774;-3.358;8.015;10.433
4.855;-4.2;7.689;10.016
4.606;-3.932;6.808;9.112
4.74;-5.043;7.976;10.56
5.391;-4.411;7.114;9.956
6.33;-3.722;7.631;10.59
3.207;-4.047;6.769;8.514
5.027;-4.986;7.555;10.354
5.698;-5.407;6.999;10.521
5.602;-4.392;6.271;9.487
7.038;-5.867;7.44;11.803
5.563;-5.005;7.785;10.798
6.004;-3.913;7.842;10.623
5.295;-4.488;7.631;10.315
