x;y;z;a
1.024;-3.702;-26.615;26.89
2.901;-4.871;-5.469;7.877
1.522;-11.307;-4.511;12.269
4.587;-6.882;-2.194;8.557
4.108;-2.304;-0.163;4.713
0.316;-11.498;-0.144;11.503
3.361;-11.192;-1.044;11.732
-0.067;-11.747;1.981;11.913
4.912;-15.444;-1.715;16.297
2.633;-1.461;-2.864;4.156
11.731;-12.628;-0.106;17.236
2.499;-20.616;-2.309;20.895
3.648;-10.196;-0.719;10.853
-4.53;-13.107;4.011;14.436
-5.009;-6.92;3.13;9.098
-7.346;-7.093;3.168;10.692
-8.878;-7.189;0.41;11.431
-5.43;-11.153;0.468;12.414
-3.419;-9.295;3.168;10.398
-7.709;-2.955;9.604;12.665
0.086;-4.124;8.015;9.014
-0.029;-5.503;0.736;5.552
-3.745;-14.41;4.011;15.42
-0.316;-19.026;3.437;19.337
1.062;-25.366;-6.446;26.194
