x;y;z;a
-6.254;-6.537;-2.922;9.507
-7.173;-12.992;-7.748;16.742
-5.602;-11.307;-7.365;14.611
-4.166;-5.158;-7.921;10.33
-3.381;-7.821;-5.718;10.262
-3.745;-10.138;-2.596;11.115
-1.063;-8.625;-11.139;14.128
1.828;-8.165;-8.649;12.034
-1.254;-1.844;-6.714;7.075
1.235;-9.87;-8.055;12.8
-4.549;-8.089;-2.941;9.736
-11.694;-8.606;-0.566;14.531
-6.675;-7.303;4.988;11.08
-7.901;-4.833;3.207;9.802
-8.188;-4.852;3.36;10.094
-8.131;-5.043;3.801;10.296
-8.169;-5.311;3.686;10.418
-8.284;-4.679;2.69;9.887
-8.514;-4.584;2.939;10.107
-8.265;-5.082;3.034;10.166
-8.303;-4.813;2.594;9.942
-8.495;-4.162;3.149;9.971
-8.265;-4.411;3.571;10.026
-8.629;-4.564;3.111;10.246
-10.889;-6.173;3.149;12.907
