x;y;z;a
6.598;-7.763;5.41;11.535
6.579;-8.165;4.816;11.539
6.77;-6.805;3.513;10.221
7.996;-11.46;2.421;14.182
4.816;-1.212;5.927;7.732
9.299;1.066;3.973;10.168
10.39;1.851;4.05;11.304
8.839;2.522;2.709;9.582
8.801;1.43;3.667;9.641
8.781;1.775;3.743;9.709
9.088;2.541;2.881;9.866
9.145;1.487;3.628;9.95
8.226;-0.599;4.126;9.222
9.241;-3.358;2.517;10.149
8.552;-2.611;1.732;9.108
8.532;-3.626;1.789;9.441
7.651;-5.445;2.613;9.747
7.843;-4.564;4.145;9.976
9.452;-3.473;2.153;10.297
7.728;-3.932;2.172;8.938
7.192;-2.994;2.402;8.152
8.456;-4.66;2.019;9.864
0.622;-8.07;-8.4;11.665
0.622;-8.07;-8.4;11.665
0.622;-8.07;-8.4;11.665
