x;y;z;a
-21.232;1.87;-2.328;21.441
-11.808;-0.293;0.028;11.812
-7.154;-6.863;-0.144;9.915
-8.15;-4.89;4.356;10.455
-14.279;-5.196;1.617;15.281
-10.544;-1.959;0.353;10.731
-11.157;0.108;1.311;11.235
-10.774;-4.105;0.793;11.557
-6.426;-8.568;5.122;11.872
-9.989;-6.403;0.602;11.881
-9.433;-3.932;1.234;10.294
-10.161;-2.285;2.402;10.689
-12.211;-3.971;3.226;13.24
-7.422;-4.258;5.122;9.973
-15.237;-22.091;-7.748;27.933
-8.514;-3.262;-1.581;9.254
10.218;-7.936;-1.447;13.018
10.429;-5.331;1.215;11.775
10.103;-3.319;-0.757;10.661
6.847;-4.047;5.352;9.586
5.065;-2.093;0.162;5.483
4.28;-7.303;3.781;9.271
-2.748;-8.223;-6.867;11.06
5.506;-11.805;-9.741;16.265
1.982;-19.447;-9.721;21.832
