x;y;z;a
-10.966;-5.694;-7.442;14.425
-6.924;-2.898;-3.209;8.164
-17.306;-0.102;-2.443;17.478
-13.552;-2.189;-3.879;14.266
-10.334;-2.668;0.889;10.71
-5.871;-4.909;2.383;8.016
-9.472;-7.246;3.188;12.345
-5.928;-6.959;1.674;9.294
-6.254;-2.879;0.143;6.887
-7.46;-6.786;1.732;10.233
-7.46;-6.786;1.732;10.233
-7.46;-6.786;1.732;10.233
-7.46;-6.786;1.732;10.233
-7.92;-5.771;0.889;9.84
-7.652;-6.097;1.196;9.857
-5.373;-5.062;3.667;8.243
-7.25;-7.61;2.805;10.879
-7.518;-6.69;1.502;10.175
-7.384;-5.982;0.947;9.55
-6.005;-7.859;3.054;10.352
-7.441;-9.449;2.058;12.202
-7.595;-5.599;0.736;9.465
-7.767;-6.633;1.54;10.33
-7.02;-5.101;1.56;8.817
-8.686;-5.714;0.985;10.444
