x;y;z;a
-9.893;6.736;-7.059;13.895
5.2;-12.015;-10.2;16.596
-10.755;-8.338;-12.805;18.686
-9.433;2.637;-29.948;31.509
-3.055;-11.862;-17.479;21.344
-1.063;1.047;-14.587;14.663
-5.009;-5.369;-12.288;14.315
-0.756;-0.102;-8.151;8.187
-1.369;0.357;-9.511;9.616
2.633;-7.552;-9.951;12.767
-0.871;-1.806;-11.637;11.809
2.384;-12.935;-3.19;13.534
-2.978;-3.204;-8.764;9.795
-4.07;-3.338;-7.825;9.431
-25.216;-20.96;34.965;47.935
4.625;-2.879;-9.07;10.58
1.848;1.66;-11.847;12.105
2.02;0.855;-12.384;12.577
4.548;0.166;-13.456;14.205
2.46;0.434;-10.392;10.688
3.188;-1.251;-7.423;8.175
4.587;-1.557;-9.53;10.69
0.545;-1.136;-9.587;9.669
0.986;-2.036;-11.177;11.404
2.384;-4.622;-8.457;9.928
