x;y;z;a
-1.063;-6.058;-0.681;6.188
1.675;-9.659;-7.748;12.495
3.591;-7.648;-7.212;11.109
-2.691;-10.004;-6.81;12.398
-0.546;-9.085;-5.776;10.78
-3.304;-0.81;7.938;8.636
2.805;-4.641;-0.604;5.456
3.227;-5.139;-5.239;8.017
6.808;-7.629;-2.558;10.54
4.97;-11.862;-3.554;13.343
5.506;-7.763;-1.964;9.718
5.353;-7.629;-2.749;9.717
5.257;-7.227;-4.071;9.82
5.046;-7.878;-3.381;9.948
5.18;-7.035;-3.171;9.294
5.736;-9.276;-4.435;11.773
4.031;-3.549;9.125;10.588
4.376;-4.564;7.114;9.518
4.376;-4.564;7.114;9.518
6.042;-5.503;5.984;10.129
3.437;2.254;1.789;4.482
1.752;-9.832;-15.448;18.395
4.318;-12.149;-3.994;13.498
4.414;-1.232;-8.457;9.619
0.775;-21.727;-19.797;29.404
