x;y;z;a
0.583;-4.392;12.439;13.204
4.893;-9.468;2.096;10.862
6.866;-10.77;-3.247;13.179
5.947;-9.315;6.846;13.0
5.065;-11.479;-3.266;12.965
5.065;-11.479;-3.266;12.965
5.065;-11.479;-3.266;12.965
5.065;-11.479;-3.266;12.965
5.334;-9.813;-1.6;11.283
3.916;-8.683;0.009;9.525
3.207;-9.64;-3.726;10.821
3.686;-10.732;0.028;11.347
3.38;-10.062;-0.106;10.615
3.686;-9.851;0.583;10.534
3.016;-10.406;2.115;11.039
1.541;-8.414;5.946;10.418
3.591;-6.078;-6.542;9.625
5.468;-6.441;1.751;8.628
2.135;-9.181;1.023;9.481
4.165;-10.368;-0.546;11.187
4.318;-10.272;0.315;11.147
3.591;-8.797;0.698;9.527
3.361;-10.33;1.694;10.994
3.514;-10.157;2.153;10.961
3.456;-10.885;1.387;11.504
