x;y;z;a
5.985;2.024;5.256;8.218
-10.774;-10.119;6.693;16.226
7.0;-9.525;-5.737;13.139
3.648;-22.225;12.726;25.869
7.728;3.728;3.705;9.346
-5.928;-5.177;-0.374;7.88
5.621;-6.959;0.659;8.97
7.249;-9.813;0.966;12.238
3.246;-10.349;-2.04;11.036
4.089;-11.096;-3.286;12.274
-3.266;-13.222;-2.328;13.817
5.353;-11.996;2.211;13.321
2.863;-0.16;1.483;3.228
16.271;-26.017;-6.561;31.38
7.019;-14.525;2.058;16.263
0.259;-6.978;1.502;7.143
4.491;-9.43;0.889;10.483
5.085;-9.928;1.751;11.291
4.318;-9.295;0.41;10.257
4.797;-10.004;1.617;11.212
4.491;-8.912;1.904;10.16
7.517;-10.943;3.973;13.858
4.338;-10.292;0.583;11.184
0.411;-0.465;7.344;7.37
-1.791;-1.193;7.478;7.782
