x;y;z;a
-6.637;-8.606;-0.125;10.869
-7.652;-10.004;2.632;12.867
-8.935;-8.089;-1.504;12.147
-6.541;-5.694;-4.224;9.647
-6.752;-7.782;-3.247;10.803
-5.966;-8.338;-3.726;10.909
-5.966;-9.142;-1.447;11.012
-5.813;-8.453;-3.094;10.716
-5.028;-8.663;-1.868;10.189
-5.66;-5.58;-4.569;9.168
-5.411;-7.131;-5.201;10.353
-5.411;-8.031;-3.477;10.289
-3.591;-4.871;-3.784;7.138
-7.058;-8.893;-2.213;11.567
-8.878;-8.127;-9.07;15.071
-3.342;-3.837;0.832;5.156
-5.947;1.43;10.275;11.958
-0.948;-6.614;4.816;8.236
8.417;3.824;-11.752;14.952
-1.772;-9.257;0.41;9.434
-4.894;-11.479;-1.102;12.528
-2.825;-8.836;-6.599;11.385
-3.093;-11.345;-6.025;13.213
-4.511;-8.548;2.919;10.097
-4.626;-22.933;12.688;26.614
