x;y;z;a
-6.905;-6.576;2.536;9.867
-7.786;-5.714;3.667;10.331
-9.433;-4.2;3.226;10.818
-9.567;-4.296;-3.439;11.037
-6.713;-6.058;0.143;9.044
3.648;-23.757;4.011;24.368
5.391;-11.345;-2.634;12.834
-0.182;2.273;5.026;5.519
2.058;-0.255;11.098;11.29
1.024;8.0;7.21;10.818
8.762;-12.475;9.24;17.826
4.644;-22.684;8.647;24.716
-4.185;-18.394;-20.007;27.498
-0.45;14.895;4.682;15.62
14.24;15.393;-9.836;23.161
-6.445;3.326;5.467;9.082
1.713;3.384;4.222;5.675
10.563;-14.601;4.165;18.496
9.03;-13.031;-1.428;15.918
-2.289;-16.383;6.846;17.903
2.633;-4.392;5.735;7.688
-0.527;-10.177;8.187;13.072
-1.025;-7.916;5.908;9.931
-15.467;15.7;4.433;22.481
-10.927;-20.96;19.45;30.611
