x;y;z;a
5.774;-3.53;3.82;7.771
6.081;-5.982;7.057;11.071
2.231;-5.139;10.122;11.569
-0.45;-1.308;13.071;13.144
-0.929;-1.672;8.838;9.043
1.426;-0.064;10.888;10.981
-4.377;-1.883;12.841;13.697
3.533;-0.829;4.05;5.438
6.828;-4.564;3.954;9.115
9.318;-7.648;4.701;12.939
4.05;-6.825;4.988;9.373
5.678;-6.94;3.973;9.807
4.453;-6.346;2.632;8.187
6.847;-5.426;4.663;9.903
7.134;-7.648;3.896;11.161
6.31;-7.054;3.034;9.939
5.736;-6.058;3.801;9.168
6.789;-7.189;3.705;10.559
5.334;-7.189;2.421;9.273
5.468;-8.912;4.318;11.312
5.027;-7.074;4.184;9.634
6.789;-6.844;2.709;10.013
9.911;-8.912;13.723;19.13
4.759;-4.679;4.586;8.098
5.525;-4.871;4.567;8.666
