x;y;z;a
5.602;0.319;5.371;7.767
3.744;-2.285;2.632;5.115
2.46;-13.299;1.406;13.598
-3.668;-17.359;0.066;17.743
3.265;-3.358;0.755;4.744
2.058;-6.537;4.145;8.009
0.737;-9.602;0.602;9.649
0.01;-12.36;-0.47;12.369
-0.584;-10.292;0.391;10.3
-2.289;-11.594;-0.891;11.852
-0.756;-9.027;0.047;9.059
-0.852;-10.483;-0.834;10.551
-1.235;-10.866;-0.91;10.974
-0.105;-8.951;0.755;8.984
0.641;-8.242;0.028;8.267
-1.254;-7.227;-11.79;13.886
-1.331;-6.116;4.835;7.909
2.46;-11.383;-8.879;14.645
2.882;-6.25;-6.369;9.377
1.771;-7.782;-6.35;10.199
1.924;-6.403;-5.622;8.735
-0.163;-6.001;-6.293;8.697
2.346;-9.43;-7.461;12.251
2.575;-8.223;-7.021;11.115
-10.908;-12.36;-18.207;24.561
