x;y;z;a
-13.552;-5.848;-5.756;15.843
-5.756;-2.285;-5.814;8.495
-7.652;-6.02;-5.967;11.42
-5.315;2.694;-1.906;6.256
-13.705;-2.611;-1.964;14.089
-10.602;-0.026;-6.523;12.448
-2.825;-4.315;-8.017;9.533
-7.805;4.437;-4.722;10.144
-9.28;1.679;-5.986;11.17
-7.882;1.832;-3.324;8.749
-12.939;1.411;-3.324;13.434
-8.552;2.675;0.985;9.015
-10.008;0.779;-3.554;10.649
-8.591;0.013;-2.5;8.948
-8.667;-2.266;-3.937;9.786
-10.104;-1.959;0.258;10.296
-9.721;-4.392;-2.883;11.05
-7.958;-5.388;-0.048;9.611
-9.491;-7.15;1.081;11.932
-6.522;-4.047;1.138;7.76
-9.567;-6.058;-0.125;11.325
-10.468;-5.024;0.947;11.65
-7.346;-2.534;0.947;7.829
-8.954;-6.92;-0.968;11.358
-8.763;-3.932;2.192;9.852
