x;y;z;a
-6.369;-5.771;1.943;8.812
-6.445;-4.507;2.421;8.229
-10.64;-5.694;-0.297;12.072
-8.859;-0.217;0.201;8.864
-11.368;-5.101;0.793;12.486
-8.82;-7.169;1.866;11.519
-9.357;-5.675;2.326;11.188
-9.491;-1.346;0.813;9.621
-7.844;-3.722;1.866;8.881
-10.544;-8.223;-0.355;13.376
-7.958;-3.319;1.981;8.847
-8.974;-4.603;1.502;10.197
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
-6.273;-7.993;2.23;10.403
