x;y;z;a
0.029;-1.768;-2.347;2.939
-0.297;-15.827;-3.075;16.126
-0.814;-11.364;-5.335;12.581
-4.377;-2.611;-0.546;5.126
-12.211;-6.844;-4.665;14.755
-3.112;-5.637;0.621;6.469
-7.901;-11.728;2.421;14.347
-10.506;-6.269;-0.91;12.268
-6.771;-2.955;0.391;7.398
-6.369;-7.782;1.406;10.154
-8.974;-7.801;1.1;11.942
-12.555;-6.614;0.947;14.223
-7.192;-4.239;-0.795;8.386
-4.472;-6.231;-0.681;7.7
-5.756;-10.234;-3.975;12.397
-3.994;-5.58;-2.979;7.481
-5.602;-8.797;-3.017;10.857
-10.908;-7.093;-0.968;13.048
-3.457;-11.192;1.33;11.789
-1.197;-11.977;0.889;12.07
0.66;-7.629;5.218;9.266
-5.794;-7.457;5.946;11.16
1.79;-10.713;5.295;12.083
-2.442;-10.234;5.122;11.702
-12.9;19.358;13.972;27.136
